Price,Order_date
632.7371604570687,2017-08-17 12:00:00
540.7480421730728,2017-06-14 12:00:00
580.0056266980289,2017-10-28 12:00:00
472.23544763564854,2017-04-04 12:00:00
400.5221852000684,2017-11-25 12:00:00
370.5470783225999,2017-05-14 12:00:00
520.3405059113309,2017-08-28 12:00:00
545.0073631904062,2017-01-18 12:00:00
521.7832386318912,2017-10-18 12:00:00
473.6428687362063,2018-05-04 12:00:00
479.66112151367986,2017-02-27 12:00:00
518.5379643432505,2017-07-27 12:00:00
536.07770385142,2018-02-20 12:00:00
514.7842906917364,2017-06-13 12:00:00
490.9124618903845,2018-07-20 12:00:00
599.972737252973,2018-05-30 12:00:00
648.2342801643472,2018-03-07 12:00:00
467.73130011396404,2018-06-26 12:00:00
434.46493287580154,2017-05-02 12:00:00
318.25645383144536,2017-12-28 12:00:00
737.4929506597235,2017-09-27 12:00:00
564.9041418766639,2016-12-07 12:00:00
646.4425873003673,2018-05-18 12:00:00
567.9343479385051,2018-05-17 12:00:00
469.31148157873315,2017-10-03 12:00:00
470.54743996022046,2016-11-26 12:00:00
411.0216015130224,2018-02-18 12:00:00
484.0601057817213,2018-02-02 12:00:00
720.3989170043643,2018-08-11 12:00:00
458.5482857579001,2017-09-05 12:00:00
475.90698320209316,2016-12-11 12:00:00
579.3265805817957,2017-08-27 12:00:00
497.9787987781787,2017-04-29 12:00:00
317.9091169233662,2017-07-23 12:00:00
628.8704236666501,2017-04-08 12:00:00
598.6534548478959,2017-09-19 12:00:00
646.0024086662345,2017-09-14 12:00:00
657.2640598395249,2017-03-28 12:00:00
668.1270888141414,2017-12-11 12:00:00
534.1820556285576,2017-10-06 12:00:00
651.0116973256031,2018-02-13 12:00:00
596.7851992954576,2016-11-07 12:00:00
666.6636959194572,2017-11-29 12:00:00
689.5207297147997,2017-01-24 12:00:00
582.3209439162301,2018-06-14 12:00:00
506.3897820374012,2018-03-12 12:00:00
552.3445991138245,2016-09-05 12:00:00
433.05343622860994,2017-02-25 12:00:00
311.24690957982125,2018-04-15 12:00:00
652.5068223061102,2018-05-27 12:00:00
578.7865104118832,2016-12-06 12:00:00
465.80343367643377,2018-01-18 12:00:00
580.7101570181076,2017-03-08 12:00:00
525.3144262619617,2016-10-06 12:00:00
606.715345409359,2017-04-13 12:00:00
634.9175859739214,2017-09-03 12:00:00
602.1903351942727,2017-05-16 12:00:00
568.5384800603467,2018-06-22 12:00:00
455.645776991289,2018-05-11 12:00:00
436.2098596603789,2017-10-26 12:00:00
497.95086861119444,2017-02-25 12:00:00
632.9396069949569,2017-08-01 12:00:00
475.4740001756719,2017-06-11 12:00:00
580.9087129258495,2017-03-24 12:00:00
567.448067477964,2017-09-20 12:00:00
752.2115253733353,2017-01-06 12:00:00
512.2979721248462,2017-01-12 12:00:00
505.32817308983135,2018-07-26 12:00:00
630.9461049268123,2018-02-03 12:00:00
639.7423949775421,2017-09-11 12:00:00
436.8239236936276,2017-06-30 12:00:00
433.07188371334854,2018-06-10 12:00:00
737.1546073686708,2017-08-11 12:00:00
505.0394746879979,2017-05-20 12:00:00
685.3683645224673,2018-01-31 12:00:00
353.47047195904406,2017-11-22 12:00:00
655.8244897168373,2017-09-12 12:00:00
515.3394822300735,2018-03-13 12:00:00
350.08079520338777,2018-05-12 12:00:00
568.9653034677168,2018-04-17 12:00:00
672.2320242667323,2017-02-12 12:00:00
529.2292708992048,2018-07-06 12:00:00
567.101791072085,2018-06-01 12:00:00
418.15564189319997,2018-03-19 12:00:00
426.8888938608454,2017-06-11 12:00:00
512.9309776686688,2017-05-05 12:00:00
641.0625220269874,2017-08-20 12:00:00
527.9928614685863,2018-04-11 12:00:00
469.10990782920436,2018-08-06 12:00:00
470.5166669294609,2016-10-03 12:00:00
564.0411492434635,2018-06-13 12:00:00
394.3604147137878,2016-09-18 12:00:00
462.33642453484305,2018-05-11 12:00:00
566.3881437064607,2016-09-17 12:00:00
553.2585017279827,2017-10-22 12:00:00
449.95632509728466,2018-03-02 12:00:00
488.8744644079853,2018-07-10 12:00:00
699.9571738100634,2017-04-18 12:00:00
498.08704535947066,2017-04-11 12:00:00
514.3513332539042,2016-09-06 12:00:00
523.2012798613978,2017-12-26 12:00:00
409.264873950461,2017-08-24 12:00:00
556.2637042952695,2018-04-06 12:00:00
358.998216289022,2018-03-23 12:00:00
707.1678919897201,2017-02-21 12:00:00
623.7337389928582,2016-12-22 12:00:00
273.51423717346495,2018-04-27 12:00:00
579.0195470495203,2018-08-15 12:00:00
540.3848720462006,2016-12-24 12:00:00
366.85825688214527,2017-02-14 12:00:00
629.2311355012871,2016-09-20 12:00:00
557.4323148910207,2017-08-25 12:00:00
479.1253540752258,2016-11-25 12:00:00
615.8469760967328,2017-10-23 12:00:00
571.8980252248986,2017-07-20 12:00:00
403.14502744966137,2017-01-31 12:00:00
661.5402714645236,2017-05-07 12:00:00
551.4212876338706,2018-04-17 12:00:00
562.3082183277428,2017-10-19 12:00:00
561.947957310558,2017-09-27 12:00:00
620.4099290214815,2018-01-02 12:00:00
410.7066593598822,2018-01-23 12:00:00
540.7612704567322,2018-06-23 12:00:00
459.42479212254017,2018-05-15 12:00:00
492.6848686790054,2018-02-12 12:00:00
670.5206082620393,2018-03-24 12:00:00
436.22727728626546,2017-10-22 12:00:00
585.9100691710764,2017-01-27 12:00:00
571.7378208980019,2018-07-29 12:00:00
485.6718363444339,2018-08-03 12:00:00
608.5699994162808,2016-09-13 12:00:00
358.67059855856814,2018-08-08 12:00:00
450.9540050304246,2016-10-21 12:00:00
423.57166005390843,2018-05-08 12:00:00
599.495339352026,2016-11-01 12:00:00
441.79373912104984,2016-10-27 12:00:00
685.3355364714904,2017-04-19 12:00:00
632.7746331697163,2017-10-21 12:00:00
679.7363980060815,2016-11-05 12:00:00
423.2537464187829,2017-03-19 12:00:00
514.5942220358177,2017-04-10 12:00:00
538.6106449074505,2017-01-22 12:00:00
541.6906828734477,2016-10-17 12:00:00
563.9487229932879,2017-05-03 12:00:00
599.6423564872972,2017-09-27 12:00:00
608.2407712535697,2018-06-25 12:00:00
778.5206996314791,2016-10-12 12:00:00
672.2547170957462,2018-03-18 12:00:00
503.22595392297495,2018-05-27 12:00:00
658.3759737007686,2018-01-16 12:00:00
484.13746657747606,2018-08-19 12:00:00
573.8196569853083,2018-01-15 12:00:00
391.94446185080125,2018-02-24 12:00:00
462.21807220480036,2017-11-10 12:00:00
586.0309983403677,2017-06-17 12:00:00
434.57729917211367,2017-09-08 12:00:00
534.5743628043184,2016-10-18 12:00:00
469.15129630737823,2018-03-23 12:00:00
587.6726797497544,2017-06-21 12:00:00
526.1060726160825,2018-02-21 12:00:00
491.0131918613784,2017-03-06 12:00:00
422.9886267576008,2018-03-21 12:00:00
450.6285930405819,2018-08-05 12:00:00
529.4472996238306,2018-02-03 12:00:00
591.5820083859007,2017-02-03 12:00:00
742.5162061554912,2018-05-06 12:00:00
448.2734636735673,2016-12-17 12:00:00
338.74129168737375,2018-02-14 12:00:00
604.9214974553591,2017-01-28 12:00:00
419.1018665804269,2017-07-25 12:00:00
451.1755236185847,2018-05-12 12:00:00
494.989990817591,2017-07-21 12:00:00
532.3442801186226,2017-02-08 12:00:00
514.9875155198777,2017-05-30 12:00:00
439.5112852380503,2018-04-24 12:00:00
669.6831019265426,2017-08-20 12:00:00
574.1637156794731,2018-07-03 12:00:00
377.1904925345111,2017-07-11 12:00:00
432.71159546025245,2018-07-10 12:00:00
626.7693544813745,2017-10-23 12:00:00
733.8590580069615,2017-10-28 12:00:00
635.9135784556753,2016-11-25 12:00:00
580.3553818196235,2017-05-27 12:00:00
583.421496520008,2016-09-14 12:00:00
788.6353749094862,2017-10-14 12:00:00
587.1692567577285,2017-01-18 12:00:00
569.7680331750422,2017-11-13 12:00:00
667.2193413603263,2016-11-02 12:00:00
670.9002598265902,2017-02-16 12:00:00
515.6033134173356,2016-12-26 12:00:00
564.8264755234796,2017-01-05 12:00:00
607.9733523312216,2017-07-13 12:00:00
584.0804596346784,2018-02-04 12:00:00
650.001275545509,2018-01-05 12:00:00
507.0464735731488,2017-08-26 12:00:00
567.2915824668482,2016-12-15 12:00:00
662.8888257445351,2018-03-10 12:00:00
688.3223229096847,2017-08-03 12:00:00
419.3371283368087,2018-04-07 12:00:00
414.89923785088297,2017-04-17 12:00:00
484.70656552198426,2017-07-01 12:00:00
415.47094020011014,2018-03-14 12:00:00
532.5774595688703,2017-11-18 12:00:00
623.2423076067047,2018-03-14 12:00:00
439.38669598583243,2018-06-10 12:00:00
527.4107390770444,2018-07-18 12:00:00
517.9326134690135,2018-05-04 12:00:00
643.1254360492954,2018-05-23 12:00:00
659.5459152622473,2017-10-24 12:00:00
638.9027377597342,2018-08-06 12:00:00
477.7163866254778,2018-07-07 12:00:00
617.0097351426516,2017-10-05 12:00:00
594.0478198204705,2018-05-09 12:00:00
648.3903098397302,2016-11-11 12:00:00
480.8132112386925,2017-04-03 12:00:00
459.0974375994988,2017-08-21 12:00:00
505.3324496288815,2017-03-06 12:00:00
536.9889856804384,2018-08-21 12:00:00
501.47802093874213,2017-03-21 12:00:00
527.5070686557478,2017-12-01 12:00:00
715.5241177480589,2017-07-25 12:00:00
464.5769491055439,2018-08-17 12:00:00
538.1139886168999,2017-08-28 12:00:00
620.9608231603206,2017-04-06 12:00:00
614.6644402532959,2018-02-24 12:00:00
350.91371990054887,2018-05-24 12:00:00
368.71041358178667,2016-12-28 12:00:00
471.3164327405022,2016-10-04 12:00:00
544.2269082537013,2017-09-21 12:00:00
447.04664468593364,2017-03-20 12:00:00
568.4357125285305,2017-10-12 12:00:00
369.46910982447827,2017-12-22 12:00:00
368.12979164948337,2017-11-04 12:00:00
487.24740901142866,2018-03-02 12:00:00
312.8446722135931,2017-12-15 12:00:00
727.9590113556327,2018-02-07 12:00:00
537.0459548257376,2016-10-18 12:00:00
605.4800720292072,2017-06-26 12:00:00
557.8390811902708,2016-11-03 12:00:00
601.9435769408578,2018-07-25 12:00:00
606.7592748241049,2017-06-20 12:00:00
675.2151495401029,2017-02-05 12:00:00
550.5687735248523,2017-08-18 12:00:00
525.2331729675489,2017-06-14 12:00:00
572.6667931769634,2018-06-23 12:00:00
464.53421909920746,2018-07-25 12:00:00
507.6177807432527,2018-03-24 12:00:00
536.4395688254214,2017-05-07 12:00:00
766.8312413103461,2017-09-12 12:00:00
538.5885478336093,2018-05-17 12:00:00
507.9584072806817,2018-07-03 12:00:00
710.1077600174858,2016-11-04 12:00:00
626.6984246007427,2018-05-07 12:00:00
499.1300082186415,2016-10-02 12:00:00
557.2957598679837,2016-11-07 12:00:00
544.6143035213845,2018-05-29 12:00:00
580.1890972624277,2018-06-16 12:00:00
545.2391679431822,2016-11-30 12:00:00
527.9795608481841,2017-03-08 12:00:00
563.4030758960864,2018-05-24 12:00:00
469.2320904411961,2016-12-06 12:00:00
569.0973178524158,2018-08-12 12:00:00
313.65088661210683,2017-01-28 12:00:00
595.186540046046,2017-05-26 12:00:00
486.5696050084304,2017-05-24 12:00:00
432.4228161535466,2017-03-07 12:00:00
423.8269236220791,2018-01-06 12:00:00
475.0390777067754,2017-12-04 12:00:00
563.6853229238286,2017-01-08 12:00:00
519.3341317964599,2017-08-27 12:00:00
576.7391737237178,2018-03-14 12:00:00
632.143628651647,2017-10-13 12:00:00
705.9087774795207,2017-09-19 12:00:00
484.01151046817233,2017-08-14 12:00:00
612.322529484029,2018-03-22 12:00:00
649.9997762370066,2017-11-06 12:00:00
518.2791818902671,2018-04-29 12:00:00
644.7345818086039,2016-11-25 12:00:00
713.8709459270897,2016-09-07 12:00:00
472.7911678971027,2018-08-12 12:00:00
608.2620498743213,2017-11-23 12:00:00
619.2833882652342,2018-05-30 12:00:00
348.55194169498975,2018-01-21 12:00:00
554.2958370702877,2017-04-09 12:00:00
488.3139290775499,2018-01-28 12:00:00
391.55848747884045,2018-07-15 12:00:00
481.1496510181881,2016-11-15 12:00:00
658.2170500950638,2017-08-05 12:00:00
521.8722181660181,2017-05-11 12:00:00
587.2146792846795,2018-02-02 12:00:00
559.9507842005406,2016-10-14 12:00:00
499.7998686352612,2017-11-22 12:00:00
467.77627265482795,2016-10-14 12:00:00
614.251765319405,2016-10-18 12:00:00
525.4154571116592,2017-01-11 12:00:00
583.9721006405678,2018-01-28 12:00:00
709.7733680833753,2018-07-27 12:00:00
653.8924514759924,2017-06-16 12:00:00
727.0404988239889,2016-11-28 12:00:00
494.74169026694693,2017-07-25 12:00:00
505.0355139369674,2017-11-13 12:00:00
618.3329254267805,2018-01-05 12:00:00
590.270156335666,2017-03-21 12:00:00
554.9811832837011,2018-04-28 12:00:00
562.6016333573435,2018-05-02 12:00:00
656.5653112656195,2017-03-03 12:00:00
424.4598566225035,2017-09-08 12:00:00
714.4768842134306,2017-11-14 12:00:00
553.119939874404,2017-08-14 12:00:00
576.735394911111,2016-10-08 12:00:00
673.4514422294194,2017-06-25 12:00:00
514.6304612014408,2017-10-19 12:00:00
607.6227945482555,2016-10-26 12:00:00
436.0409209407865,2018-01-02 12:00:00
504.12742918392627,2017-12-18 12:00:00
606.4026763871841,2018-02-25 12:00:00
566.53450468801,2017-02-24 12:00:00
602.8290121799118,2017-04-18 12:00:00
669.242682856423,2016-10-11 12:00:00
515.9106626945453,2016-12-29 12:00:00
624.3654947203847,2017-07-31 12:00:00
674.1434356761729,2017-08-06 12:00:00
563.3682919864599,2017-11-22 12:00:00
574.9672356516433,2018-03-10 12:00:00
555.4216103184879,2016-12-06 12:00:00
608.3959176509679,2018-03-07 12:00:00
750.3883877036055,2018-08-06 12:00:00
576.3927879269725,2017-07-08 12:00:00
624.1732499377024,2017-11-11 12:00:00
531.6885304680138,2018-01-08 12:00:00
651.3534671270492,2018-07-23 12:00:00
613.4552582395829,2017-10-02 12:00:00
693.5755653630397,2017-06-18 12:00:00
527.0030408786984,2016-11-15 12:00:00
466.26490072505896,2017-08-24 12:00:00
511.0930182037795,2018-02-28 12:00:00
532.7069306658769,2018-03-10 12:00:00
441.65450214215764,2018-04-29 12:00:00
541.4609564600657,2018-02-07 12:00:00
520.8833264698126,2016-11-30 12:00:00
472.4889329850733,2017-11-25 12:00:00
494.1312903318958,2017-08-30 12:00:00
473.6206308787453,2016-09-30 12:00:00
543.272187034041,2016-09-13 12:00:00
532.4367058409625,2017-05-18 12:00:00
636.8907575415183,2017-11-29 12:00:00
463.7212232700138,2016-09-16 12:00:00
655.9212785648072,2017-05-06 12:00:00
603.5262408996238,2017-12-17 12:00:00
594.2853476590847,2017-08-27 12:00:00
644.1634306574822,2017-04-05 12:00:00
540.7268197684767,2017-10-23 12:00:00
637.1996430544984,2017-05-07 12:00:00
543.5822062556741,2017-07-13 12:00:00
428.1460452806092,2017-07-23 12:00:00
521.0139787793487,2018-07-18 12:00:00
742.3511100614734,2017-11-28 12:00:00
595.0810009527635,2017-10-25 12:00:00
647.2999457762967,2018-04-09 12:00:00
597.9026618374527,2017-01-11 12:00:00
514.6425538821677,2017-06-04 12:00:00
582.1709768284717,2017-11-11 12:00:00
481.05482967488183,2017-05-10 12:00:00
575.5669149336859,2017-01-23 12:00:00
449.7052141002505,2018-04-06 12:00:00
595.1044511512514,2016-10-04 12:00:00
734.3303522184171,2017-03-01 12:00:00
615.8129531338087,2017-10-13 12:00:00
661.097700669758,2017-08-13 12:00:00
527.6457187421421,2018-02-18 12:00:00
496.9357940369277,2016-09-11 12:00:00
670.9963052955238,2017-07-04 12:00:00
474.06625494477004,2017-08-12 12:00:00
516.0159784669179,2017-04-23 12:00:00
426.21607334106943,2016-11-02 12:00:00
575.0381322674058,2017-03-07 12:00:00
596.9655183861086,2018-07-07 12:00:00
502.98964693590756,2018-04-30 12:00:00
776.339774252254,2017-07-03 12:00:00
633.181161718306,2017-04-18 12:00:00
482.5181402274617,2017-09-27 12:00:00
681.1836061081281,2017-01-08 12:00:00
633.0391143929997,2016-11-12 12:00:00
493.9622916759441,2018-02-13 12:00:00
630.9698726539889,2018-06-24 12:00:00
639.9758644012,2017-06-22 12:00:00
554.09413903273,2016-11-26 12:00:00
484.83551995877843,2016-09-29 12:00:00
519.5089839450393,2017-12-20 12:00:00
594.2716133884628,2018-07-20 12:00:00
651.2221748936333,2016-12-30 12:00:00
564.0228432380145,2016-09-14 12:00:00
587.3738420063378,2016-10-13 12:00:00
495.82185650793355,2016-12-01 12:00:00
682.9947983224336,2016-10-05 12:00:00
648.3811891536932,2017-08-28 12:00:00
562.2003897679801,2017-01-07 12:00:00
362.89646867590477,2017-07-15 12:00:00
639.5010090806315,2018-02-04 12:00:00
608.2140223158831,2017-09-10 12:00:00
549.8135703200282,2017-05-07 12:00:00
478.7407513803094,2018-02-01 12:00:00
522.7706331444115,2017-05-03 12:00:00
558.3693034367681,2017-07-12 12:00:00
425.81113035073145,2017-12-27 12:00:00
685.9464468006666,2018-05-14 12:00:00
521.4211391872805,2018-07-06 12:00:00
527.6386536704434,2018-03-14 12:00:00
589.9316498269714,2018-05-20 12:00:00
394.91350137513183,2018-07-22 12:00:00
481.4920636848657,2017-10-28 12:00:00
741.0751418478369,2017-10-08 12:00:00
584.5760802330082,2018-06-26 12:00:00
371.5599677277079,2017-11-06 12:00:00
488.2830926258506,2017-09-24 12:00:00
665.8187554074125,2018-04-29 12:00:00
515.1783539120557,2016-11-04 12:00:00
545.6850161378078,2017-09-29 12:00:00
357.94989473898124,2017-12-05 12:00:00
699.3067005064357,2018-04-03 12:00:00
641.2704016426883,2016-11-20 12:00:00
509.5493686215219,2016-12-30 12:00:00
203.27278754857736,2017-06-03 12:00:00
520.721138524618,2017-06-02 12:00:00
588.593097880838,2017-03-29 12:00:00
486.1803852722453,2016-11-26 12:00:00
457.4712659098316,2017-08-08 12:00:00
677.0283792305836,2018-03-25 12:00:00
426.74954792778425,2017-10-05 12:00:00
766.7614289681558,2018-02-03 12:00:00
695.453488769789,2017-04-19 12:00:00
684.819953347401,2017-01-11 12:00:00
523.9239895741065,2018-02-20 12:00:00
661.5257756862619,2018-03-26 12:00:00
605.8711542210475,2018-02-14 12:00:00
418.0252508857103,2017-05-20 12:00:00
615.7563959429999,2017-11-21 12:00:00
443.31907330403345,2017-07-11 12:00:00
620.989673229868,2017-12-15 12:00:00
662.7633628385702,2017-03-08 12:00:00
550.781582717916,2017-09-23 12:00:00
818.9730957847978,2017-02-21 12:00:00
678.8760354220117,2018-07-27 12:00:00
486.0949684601219,2018-01-08 12:00:00
561.3322415162935,2017-12-14 12:00:00
593.0520852104836,2017-12-07 12:00:00
419.66558998196774,2016-11-09 12:00:00
396.580795397584,2018-06-07 12:00:00
478.002235445227,2017-04-03 12:00:00
502.8780376927186,2016-11-23 12:00:00
530.8404414111136,2018-04-09 12:00:00
508.5555397486389,2018-01-07 12:00:00
403.84134380897876,2018-01-06 12:00:00
490.89480742696645,2018-08-16 12:00:00
550.7529451929275,2017-05-12 12:00:00
592.9084319245619,2017-09-05 12:00:00
591.2826479637926,2018-01-15 12:00:00
413.4361026612893,2017-05-04 12:00:00
550.591426802394,2016-10-19 12:00:00
602.6099438920124,2018-06-22 12:00:00
631.8174034041944,2017-04-23 12:00:00
470.2518760280295,2017-06-02 12:00:00
493.7373509970935,2018-04-07 12:00:00
474.0494731048707,2016-10-11 12:00:00
632.7484758800948,2017-06-26 12:00:00
716.6762937315539,2017-07-20 12:00:00
568.4498374050635,2018-06-02 12:00:00
547.7966838116428,2018-03-17 12:00:00
508.286815995603,2017-01-15 12:00:00
471.31885474448165,2017-12-25 12:00:00
557.1501147232133,2018-06-12 12:00:00
591.6250554790483,2017-12-11 12:00:00
526.3854256254731,2018-01-27 12:00:00
599.3071706314103,2017-06-03 12:00:00
416.3384063307618,2017-01-10 12:00:00
477.1804269607278,2017-04-30 12:00:00
433.79511608210646,2017-09-26 12:00:00
569.973561505954,2017-06-04 12:00:00
532.8640018041636,2017-05-26 12:00:00
564.2314739313503,2018-06-19 12:00:00
545.4806001652701,2016-10-23 12:00:00
343.0246617998271,2018-02-10 12:00:00
351.8936741133324,2016-12-22 12:00:00
520.3754470814033,2017-07-18 12:00:00
518.5855322175977,2017-11-13 12:00:00
534.3433712622341,2017-07-02 12:00:00
350.67912281193503,2017-03-14 12:00:00
543.039088705866,2016-12-02 12:00:00
355.5879115520408,2016-11-22 12:00:00
499.9347384656204,2017-01-24 12:00:00
737.3126558436848,2017-06-01 12:00:00
577.5093425325189,2018-08-05 12:00:00
476.3200612616367,2017-01-12 12:00:00
420.46129406863884,2018-08-07 12:00:00
356.4967095230355,2017-01-16 12:00:00
486.271927063715,2017-10-04 12:00:00
502.49295553665974,2017-09-14 12:00:00
637.0794159238651,2017-11-25 12:00:00
462.0632491413571,2018-03-26 12:00:00
543.8384130791945,2017-01-05 12:00:00
586.5231251103625,2018-04-25 12:00:00
555.528724454908,2017-02-03 12:00:00
550.0857221418822,2017-01-15 12:00:00
522.4268947538358,2016-10-07 12:00:00
504.361439347742,2017-03-01 12:00:00
533.7646315092568,2017-03-14 12:00:00
637.505781948081,2017-04-13 12:00:00
400.3848129650891,2016-12-04 12:00:00
375.42440640257735,2018-05-24 12:00:00
705.0648412738162,2017-03-05 12:00:00
411.4634391225451,2017-11-09 12:00:00
546.5652773038386,2017-04-22 12:00:00
528.5052617639725,2017-01-26 12:00:00
450.5970770537478,2016-11-04 12:00:00
518.7261449132117,2017-01-14 12:00:00
583.3388248721855,2016-11-23 12:00:00
662.3778059134467,2017-11-28 12:00:00
457.1438703767791,2018-01-06 12:00:00
498.95573531742275,2016-10-09 12:00:00
489.0197131737964,2017-05-17 12:00:00
427.624682631311,2017-10-09 12:00:00
542.8101778611347,2017-01-22 12:00:00
568.0472797173761,2017-04-22 12:00:00
544.9664275227933,2016-12-18 12:00:00
455.2949774065007,2017-02-26 12:00:00
608.535916435063,2018-08-12 12:00:00
623.6443982097916,2017-12-25 12:00:00
571.6940839719946,2018-07-04 12:00:00
410.88328201983586,2016-10-05 12:00:00
397.2559868785214,2017-05-15 12:00:00
541.7980092133113,2016-11-12 12:00:00
554.3647852377215,2016-09-18 12:00:00
654.583324573997,2018-05-12 12:00:00
469.08592222606194,2017-08-07 12:00:00
506.0817507274641,2017-11-14 12:00:00
344.2889079902325,2018-07-19 12:00:00
397.89312436629984,2018-01-05 12:00:00
559.8848919449352,2017-09-10 12:00:00
370.24399753683053,2018-06-28 12:00:00
506.05562320040815,2017-10-31 12:00:00
485.3348614579442,2018-06-24 12:00:00
612.014622315702,2017-03-05 12:00:00
607.9846480895451,2017-05-14 12:00:00
537.0478484951428,2017-08-06 12:00:00
531.3092066208075,2017-09-04 12:00:00
444.11151546608346,2017-03-24 12:00:00
531.1421502595193,2018-08-17 12:00:00
704.9669391207922,2018-01-23 12:00:00
402.21702079756426,2018-03-24 12:00:00
570.9661937705524,2016-12-23 12:00:00
520.5632533040912,2017-01-26 12:00:00
711.0455132074111,2017-09-15 12:00:00
455.25714121795136,2018-05-21 12:00:00
441.0735349173415,2018-04-28 12:00:00
627.5083370683375,2017-05-16 12:00:00
608.8021739158718,2018-06-25 12:00:00
517.0396231391684,2016-11-01 12:00:00
499.4734299366931,2017-03-08 12:00:00
561.505223403272,2018-01-31 12:00:00
614.2175030770543,2017-06-29 12:00:00
557.2957098886653,2018-07-03 12:00:00
417.5871809678704,2018-07-04 12:00:00
730.703989157008,2017-10-11 12:00:00
374.6230287474669,2016-10-19 12:00:00
623.738309045056,2017-11-21 12:00:00
682.0949490849649,2017-08-01 12:00:00
594.8461868348269,2016-09-09 12:00:00
561.2309610109128,2016-12-31 12:00:00
458.4580293813018,2017-08-06 12:00:00
563.7326112425386,2017-03-24 12:00:00
438.2588859459368,2017-06-21 12:00:00
573.5287722315313,2017-11-23 12:00:00
321.9658853586883,2017-08-05 12:00:00
712.8986724060974,2017-08-12 12:00:00
554.8557592003748,2016-09-18 12:00:00
627.9506035992374,2017-12-22 12:00:00
462.3286265000968,2016-10-14 12:00:00
671.5615944086547,2018-03-17 12:00:00
367.49897757265563,2018-03-17 12:00:00
502.97882660128863,2016-10-17 12:00:00
539.2084653852501,2016-10-27 12:00:00
605.4995879371144,2017-10-23 12:00:00
505.17930419921896,2017-10-11 12:00:00
338.6910174444,2017-09-17 12:00:00
415.0911772347211,2017-07-11 12:00:00
576.3290128718303,2017-02-01 12:00:00
631.7209881939757,2017-08-29 12:00:00
511.6475634431786,2018-02-14 12:00:00
502.21779725727913,2017-02-03 12:00:00
527.8924998235326,2017-04-28 12:00:00
387.80486921262155,2016-11-18 12:00:00
387.4544368981394,2018-05-10 12:00:00
595.2308227749845,2018-03-06 12:00:00
330.74666458224294,2018-01-12 12:00:00
667.6712347237105,2017-04-10 12:00:00
497.57799701840224,2018-03-27 12:00:00
736.4235756976492,2018-06-03 12:00:00
620.5509909066468,2017-03-09 12:00:00
664.0706405185126,2016-12-24 12:00:00
472.6864653102897,2018-08-12 12:00:00
621.0048044452712,2017-02-03 12:00:00
403.13525096147515,2018-02-12 12:00:00
583.2945882104771,2018-05-25 12:00:00
707.9124420110363,2017-03-02 12:00:00
391.00240322843547,2018-02-28 12:00:00
631.96458349759,2018-01-06 12:00:00
427.91852340523474,2018-01-18 12:00:00
593.8092555220321,2016-12-14 12:00:00
520.0254703745949,2017-09-26 12:00:00
485.9124795842775,2017-10-06 12:00:00
380.6749777669902,2017-09-30 12:00:00
529.6268033297288,2016-11-27 12:00:00
504.5299790258632,2017-10-29 12:00:00
586.1083111146957,2017-01-26 12:00:00
565.7281925126243,2017-03-13 12:00:00
565.7095128015096,2016-12-18 12:00:00
488.62169946691085,2018-01-06 12:00:00
494.7313775173363,2018-07-11 12:00:00
524.4331030736015,2017-11-20 12:00:00
497.7318713009159,2017-12-20 12:00:00
474.35055789142086,2017-09-26 12:00:00
454.46278275761176,2016-12-20 12:00:00
646.8069623107035,2017-06-06 12:00:00
438.99768374251573,2018-05-17 12:00:00
684.6064563860839,2016-10-18 12:00:00
598.7569089126893,2016-11-04 12:00:00
593.068716794262,2017-04-27 12:00:00
563.7310356179605,2018-05-10 12:00:00
525.8822154944572,2017-06-07 12:00:00
646.6646095364425,2018-03-23 12:00:00
552.8617111679266,2017-01-17 12:00:00
473.8118194930016,2017-08-13 12:00:00
504.7723511652355,2017-10-09 12:00:00
586.6827682736988,2016-10-12 12:00:00
564.7640797999028,2017-04-18 12:00:00
355.5061436896643,2018-05-16 12:00:00
506.35175679085194,2017-03-02 12:00:00
472.272200528369,2017-01-12 12:00:00
609.4093602187933,2016-10-08 12:00:00
447.28331028311874,2017-07-08 12:00:00
525.0680838762532,2018-03-14 12:00:00
632.0250536128674,2016-10-26 12:00:00
521.5599580582262,2018-04-11 12:00:00
481.0530164072546,2016-11-21 12:00:00
595.2390094415107,2017-12-14 12:00:00
688.2349411368983,2017-10-04 12:00:00
572.5156639423748,2017-08-28 12:00:00
497.5630346123725,2017-01-25 12:00:00
552.3806645967937,2016-12-19 12:00:00
448.5523155095,2018-08-13 12:00:00
524.8572498745401,2017-12-14 12:00:00
475.257352362084,2017-09-11 12:00:00
500.04461897306476,2017-03-26 12:00:00
532.3670054167001,2017-10-24 12:00:00
641.5834444007279,2018-02-09 12:00:00
620.5170818270709,2017-01-26 12:00:00
570.1051164856005,2017-02-19 12:00:00
462.21869234673164,2017-04-27 12:00:00
519.2088582556912,2017-10-23 12:00:00
636.7626424260477,2017-01-02 12:00:00
295.7122103740494,2018-06-24 12:00:00
497.5779447661914,2017-12-15 12:00:00
609.5421328588385,2017-04-28 12:00:00
574.6755104814326,2017-04-08 12:00:00
511.4075834600776,2017-11-15 12:00:00
789.7269151239557,2016-12-22 12:00:00
676.3423951229053,2016-09-28 12:00:00
328.95921209348455,2018-06-14 12:00:00
501.84941342335605,2017-05-10 12:00:00
